"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given:&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>${2
+ “2”} = \${2 + 2}&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which result is
correct?","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>None of the others "
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",context object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",scope object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",pageContext object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",application object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",context object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",scope object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",pageContext object
"Which implicit object is supported in jsp page to access pageScope, requestScope, sessionScope, applicationScope?",application object
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>&lt;test:test a = “5”/&gt;"
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>&lt;test:test a = “5”&gt;abc&lt;/test:test&gt;"
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>&lt;test:test a = “${2 + 2}/&gt;"
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>None of the others "
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>&lt;test:test a = “5”/&gt;"
"&lt;p>&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>Given
tld fragment&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&lt;tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;name&gt;test&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;tag-class&gt;sample.custag.Test&lt;/tag-class&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;
&lt;body-content&gt;EMPTY&lt;/body-content&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp; &lt;attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;name&gt;a&lt;/name&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &lt;required&gt;true&lt;/required&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&lt;rtexprvalue&gt;false&lt;/rtexprvalue&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&nbsp; &nbsp;&lt;/attribute&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp; &lt;/tag&gt;&lt;/span>&lt;/p>

&lt;p style=""text-align:justify"">&lt;span style='font-family:""Times New Roman"",serif'>&nbsp;&lt;/span>&lt;/p>

&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;line-height:115%;&#10;font-family:""Times New Roman"",serif;mso-fareast-font-family:Calibri;mso-ansi-language:&#10;EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA'>Which following tag
is correct when it is applied above configuration? Assume that the prefix of
tag is test in used.","&lt;p>&lt;span style='font-size:12.0pt;mso-bidi-font-size:11.0pt;&#10;line-height:115%;font-family:""Times New Roman"",serif;mso-fareast-font-family:&#10;Calibri;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:&#10;AR-SA'>&lt;test:test a = “5”&gt;abc&lt;/test:test&gt;"
